"STATION","NAME","DATE","TMAX","TMIN"
"USC00362013","DANVILLE, PA US","1964-07-23",,
"USC00362013","DANVILLE, PA US","1964-07-24",,
"USC00362013","DANVILLE, PA US","1964-07-25",,
"USC00362013","DANVILLE, PA US","1964-07-26",,
"USC00362013","DANVILLE, PA US","1964-07-27",,
"USC00362013","DANVILLE, PA US","1964-07-28",,
"USC00362013","DANVILLE, PA US","1964-07-29",,
"USC00362013","DANVILLE, PA US","1964-07-30",,
"USC00362013","DANVILLE, PA US","1964-07-31",,
"USC00362013","DANVILLE, PA US","1964-08-01",,
"USC00362013","DANVILLE, PA US","1964-08-02",,
"USC00362013","DANVILLE, PA US","1964-08-03",,
"USC00362013","DANVILLE, PA US","1964-08-04",,
"USC00362013","DANVILLE, PA US","1964-08-05",,
"USC00362013","DANVILLE, PA US","1964-08-06",,
"USC00362013","DANVILLE, PA US","1964-08-07",,
"USC00362013","DANVILLE, PA US","1964-08-08",,
"USC00362013","DANVILLE, PA US","1964-08-09",,
"USC00362013","DANVILLE, PA US","1964-08-10",,
"USC00362013","DANVILLE, PA US","1964-08-11",,
"USC00362013","DANVILLE, PA US","1964-08-12",,
"USC00362013","DANVILLE, PA US","1964-08-13",,
"USC00362013","DANVILLE, PA US","1964-08-14",,
"USC00362013","DANVILLE, PA US","1964-08-15",,
"USC00362013","DANVILLE, PA US","1964-08-16",,
"USC00362013","DANVILLE, PA US","1964-08-17",,
"USC00362013","DANVILLE, PA US","1964-08-18",,
"USC00362013","DANVILLE, PA US","1964-08-19",,
"USC00362013","DANVILLE, PA US","1964-08-20",,
"USC00362013","DANVILLE, PA US","1964-08-21",,
"USC00362013","DANVILLE, PA US","1964-08-22",,
"USC00362013","DANVILLE, PA US","1964-08-23",,
"USC00362013","DANVILLE, PA US","1964-08-24",,
"USC00362013","DANVILLE, PA US","1964-08-25",,
"USC00362013","DANVILLE, PA US","1964-08-26",,
"USC00362013","DANVILLE, PA US","1964-08-27",,
"USC00362013","DANVILLE, PA US","1964-08-28",,
"USC00362013","DANVILLE, PA US","1964-08-29",,
"USC00362013","DANVILLE, PA US","1964-08-30",,
"USC00362013","DANVILLE, PA US","1964-08-31",,
"USC00362013","DANVILLE, PA US","1964-09-01",,
"USC00362013","DANVILLE, PA US","1964-09-02",,
"USC00362013","DANVILLE, PA US","1964-09-03",,
"USC00362013","DANVILLE, PA US","1964-09-04",,
"USC00362013","DANVILLE, PA US","1964-09-05",,
"USC00362013","DANVILLE, PA US","1964-09-06",,
"USC00362013","DANVILLE, PA US","1964-09-07",,
"USC00362013","DANVILLE, PA US","1964-09-08",,
"USC00362013","DANVILLE, PA US","1964-09-09",,
"USC00362013","DANVILLE, PA US","1964-09-10",,
"USC00362013","DANVILLE, PA US","1964-09-11",,
"USC00362013","DANVILLE, PA US","1964-09-12",,
"USC00362013","DANVILLE, PA US","1964-09-13",,
"USC00362013","DANVILLE, PA US","1964-09-14",,
"USC00362013","DANVILLE, PA US","1964-09-15",,
"USC00362013","DANVILLE, PA US","1964-09-16",,
"USC00362013","DANVILLE, PA US","1964-09-17",,
"USC00362013","DANVILLE, PA US","1964-09-18",,
"USC00362013","DANVILLE, PA US","1964-09-19",,
"USC00362013","DANVILLE, PA US","1964-09-20",,
"USC00362013","DANVILLE, PA US","1964-09-21",,
"USC00362013","DANVILLE, PA US","1964-09-22",,
"USC00362013","DANVILLE, PA US","1964-09-23",,
"USC00362013","DANVILLE, PA US","1964-09-24",,
"USC00362013","DANVILLE, PA US","1964-09-25",,
"USC00362013","DANVILLE, PA US","1964-09-26",,
"USC00362013","DANVILLE, PA US","1964-09-27",,
"USC00362013","DANVILLE, PA US","1964-09-28",,
"USC00362013","DANVILLE, PA US","1964-09-29",,
"USC00362013","DANVILLE, PA US","1964-09-30",,
"USC00362013","DANVILLE, PA US","1964-10-01",,
"USC00362013","DANVILLE, PA US","1964-10-02",,
"USC00362013","DANVILLE, PA US","1964-10-03",,
"USC00362013","DANVILLE, PA US","1964-10-04",,
"USC00362013","DANVILLE, PA US","1964-10-05",,
"USC00362013","DANVILLE, PA US","1964-10-06",,
"USC00362013","DANVILLE, PA US","1964-10-07",,
"USC00362013","DANVILLE, PA US","1964-10-08",,
"USC00362013","DANVILLE, PA US","1964-10-09",,
"USC00362013","DANVILLE, PA US","1964-10-10",,
"USC00362013","DANVILLE, PA US","1964-10-11",,
"USC00362013","DANVILLE, PA US","1964-10-12",,
"USC00362013","DANVILLE, PA US","1964-10-13",,
"USC00362013","DANVILLE, PA US","1964-10-14",,
"USC00362013","DANVILLE, PA US","1964-10-15",,
"USC00362013","DANVILLE, PA US","1964-10-16",,
"USC00362013","DANVILLE, PA US","1964-10-17",,
"USC00362013","DANVILLE, PA US","1964-10-18",,
"USC00362013","DANVILLE, PA US","1964-10-19",,
"USC00362013","DANVILLE, PA US","1964-10-20",,
"USC00362013","DANVILLE, PA US","1964-10-21",,
"USC00362013","DANVILLE, PA US","1964-10-22",,
"USC00362013","DANVILLE, PA US","1964-10-23",,
"USC00362013","DANVILLE, PA US","1964-10-24",,
"USC00362013","DANVILLE, PA US","1964-10-25",,
"USC00362013","DANVILLE, PA US","1964-10-26",,
"USC00362013","DANVILLE, PA US","1964-10-27",,
"USC00362013","DANVILLE, PA US","1964-10-28",,
"USC00362013","DANVILLE, PA US","1964-10-29",,
"USC00362013","DANVILLE, PA US","1964-10-30",,
"USC00362013","DANVILLE, PA US","1964-10-31",,
"USC00362013","DANVILLE, PA US","1964-11-01",,
"USC00362013","DANVILLE, PA US","1964-11-02",,
"USC00362013","DANVILLE, PA US","1964-11-03",,
"USC00362013","DANVILLE, PA US","1964-11-04",,
"USC00362013","DANVILLE, PA US","1964-11-05",,
"USC00362013","DANVILLE, PA US","1964-11-06",,
"USC00362013","DANVILLE, PA US","1964-11-07",,
"USC00362013","DANVILLE, PA US","1964-11-08",,
"USC00362013","DANVILLE, PA US","1964-11-09",,
"USC00362013","DANVILLE, PA US","1964-11-10",,
"USC00362013","DANVILLE, PA US","1964-11-11",,
"USC00362013","DANVILLE, PA US","1964-11-12",,
"USC00362013","DANVILLE, PA US","1964-11-13",,
"USC00362013","DANVILLE, PA US","1964-11-14",,
"USC00362013","DANVILLE, PA US","1964-11-15",,
"USC00362013","DANVILLE, PA US","1964-11-16",,
"USC00362013","DANVILLE, PA US","1964-11-17",,
"USC00362013","DANVILLE, PA US","1964-11-18",,
"USC00362013","DANVILLE, PA US","1964-11-19",,
"USC00362013","DANVILLE, PA US","1964-11-20",,
"USC00362013","DANVILLE, PA US","1964-11-21",,
"USC00362013","DANVILLE, PA US","1964-11-22",,
"USC00362013","DANVILLE, PA US","1964-11-23",,
"USC00362013","DANVILLE, PA US","1964-11-24",,
"USC00362013","DANVILLE, PA US","1964-11-25",,
"USC00362013","DANVILLE, PA US","1964-11-26",,
"USC00362013","DANVILLE, PA US","1964-11-27",,
"USC00362013","DANVILLE, PA US","1964-11-28",,
"USC00362013","DANVILLE, PA US","1964-11-29",,
"USC00362013","DANVILLE, PA US","1964-11-30",,
"USC00362013","DANVILLE, PA US","1964-12-01",,
"USC00362013","DANVILLE, PA US","1964-12-02",,
"USC00362013","DANVILLE, PA US","1964-12-03",,
"USC00362013","DANVILLE, PA US","1964-12-04",,
"USC00362013","DANVILLE, PA US","1964-12-05",,
"USC00362013","DANVILLE, PA US","1964-12-06",,
"USC00362013","DANVILLE, PA US","1964-12-07",,
"USC00362013","DANVILLE, PA US","1964-12-08",,
"USC00362013","DANVILLE, PA US","1964-12-09",,
"USC00362013","DANVILLE, PA US","1964-12-10",,
"USC00362013","DANVILLE, PA US","1964-12-11",,
"USC00362013","DANVILLE, PA US","1964-12-12",,
"USC00362013","DANVILLE, PA US","1964-12-13",,
"USC00362013","DANVILLE, PA US","1964-12-14",,
"USC00362013","DANVILLE, PA US","1964-12-15",,
"USC00362013","DANVILLE, PA US","1964-12-16",,
"USC00362013","DANVILLE, PA US","1964-12-17",,
"USC00362013","DANVILLE, PA US","1964-12-18",,
"USC00362013","DANVILLE, PA US","1964-12-19",,
"USC00362013","DANVILLE, PA US","1964-12-20",,
"USC00362013","DANVILLE, PA US","1964-12-21",,
"USC00362013","DANVILLE, PA US","1964-12-22",,
"USC00362013","DANVILLE, PA US","1964-12-23",,
"USC00362013","DANVILLE, PA US","1964-12-24",,
"USC00362013","DANVILLE, PA US","1964-12-25",,
"USC00362013","DANVILLE, PA US","1964-12-26",,
"USC00362013","DANVILLE, PA US","1964-12-27",,
"USC00362013","DANVILLE, PA US","1964-12-28",,
"USC00362013","DANVILLE, PA US","1964-12-29",,
"USC00362013","DANVILLE, PA US","1964-12-30",,
"USC00362013","DANVILLE, PA US","1964-12-31",,
"USC00362013","DANVILLE, PA US","1965-01-01",,
"USC00362013","DANVILLE, PA US","1965-01-02",,
"USC00362013","DANVILLE, PA US","1965-01-03",,
"USC00362013","DANVILLE, PA US","1965-01-04",,
"USC00362013","DANVILLE, PA US","1965-01-05",,
"USC00362013","DANVILLE, PA US","1965-01-06",,
"USC00362013","DANVILLE, PA US","1965-01-07",,
"USC00362013","DANVILLE, PA US","1965-01-08",,
"USC00362013","DANVILLE, PA US","1965-01-09",,
"USC00362013","DANVILLE, PA US","1965-01-10",,
"USC00362013","DANVILLE, PA US","1965-01-11",,
"USC00362013","DANVILLE, PA US","1965-01-12",,
"USC00362013","DANVILLE, PA US","1965-01-13",,
"USC00362013","DANVILLE, PA US","1965-01-14",,
"USC00362013","DANVILLE, PA US","1965-01-15",,
"USC00362013","DANVILLE, PA US","1965-01-16",,
"USC00362013","DANVILLE, PA US","1965-01-17",,
"USC00362013","DANVILLE, PA US","1965-01-18",,
"USC00362013","DANVILLE, PA US","1965-01-19",,
"USC00362013","DANVILLE, PA US","1965-01-20",,
"USC00362013","DANVILLE, PA US","1965-01-21",,
"USC00362013","DANVILLE, PA US","1965-01-22",,
"USC00362013","DANVILLE, PA US","1965-01-23",,
"USC00362013","DANVILLE, PA US","1965-01-24",,
"USC00362013","DANVILLE, PA US","1965-01-25",,
"USC00362013","DANVILLE, PA US","1965-01-26",,
"USC00362013","DANVILLE, PA US","1965-01-27",,
"USC00362013","DANVILLE, PA US","1965-01-28",,
"USC00362013","DANVILLE, PA US","1965-01-29",,
"USC00362013","DANVILLE, PA US","1965-01-30",,
"USC00362013","DANVILLE, PA US","1965-01-31",,
"USC00362013","DANVILLE, PA US","1965-02-01",,
"USC00362013","DANVILLE, PA US","1965-02-02",,
"USC00362013","DANVILLE, PA US","1965-02-03",,
"USC00362013","DANVILLE, PA US","1965-02-04",,
"USC00362013","DANVILLE, PA US","1965-02-05",,
"USC00362013","DANVILLE, PA US","1965-02-06",,
"USC00362013","DANVILLE, PA US","1965-02-07",,
"USC00362013","DANVILLE, PA US","1965-02-08",,
"USC00362013","DANVILLE, PA US","1965-02-09",,
"USC00362013","DANVILLE, PA US","1965-02-10",,
"USC00362013","DANVILLE, PA US","1965-02-11",,
"USC00362013","DANVILLE, PA US","1965-02-12",,
"USC00362013","DANVILLE, PA US","1965-02-13",,
"USC00362013","DANVILLE, PA US","1965-02-14",,
"USC00362013","DANVILLE, PA US","1965-02-15",,
"USC00362013","DANVILLE, PA US","1965-02-16",,
"USC00362013","DANVILLE, PA US","1965-02-17",,
"USC00362013","DANVILLE, PA US","1965-02-18",,
"USC00362013","DANVILLE, PA US","1965-02-19",,
"USC00362013","DANVILLE, PA US","1965-02-20",,
"USC00362013","DANVILLE, PA US","1965-02-21",,
"USC00362013","DANVILLE, PA US","1965-02-22",,
"USC00362013","DANVILLE, PA US","1965-02-23",,
"USC00362013","DANVILLE, PA US","1965-02-24",,
"USC00362013","DANVILLE, PA US","1965-02-25",,
"USC00362013","DANVILLE, PA US","1965-02-26",,
"USC00362013","DANVILLE, PA US","1965-02-27",,
"USC00362013","DANVILLE, PA US","1965-02-28",,
"USC00362013","DANVILLE, PA US","1965-03-01",,
"USC00362013","DANVILLE, PA US","1965-03-02",,
"USC00362013","DANVILLE, PA US","1965-03-03",,
"USC00362013","DANVILLE, PA US","1965-03-04",,
"USC00362013","DANVILLE, PA US","1965-03-05",,
"USC00362013","DANVILLE, PA US","1965-03-06",,
"USC00362013","DANVILLE, PA US","1965-03-07",,
"USC00362013","DANVILLE, PA US","1965-03-08",,
"USC00362013","DANVILLE, PA US","1965-03-09",,
"USC00362013","DANVILLE, PA US","1965-03-10",,
"USC00362013","DANVILLE, PA US","1965-03-11",,
"USC00362013","DANVILLE, PA US","1965-03-12",,
"USC00362013","DANVILLE, PA US","1965-03-13",,
"USC00362013","DANVILLE, PA US","1965-03-14",,
"USC00362013","DANVILLE, PA US","1965-03-15",,
"USC00362013","DANVILLE, PA US","1965-03-16",,
"USC00362013","DANVILLE, PA US","1965-03-17",,
"USC00362013","DANVILLE, PA US","1965-03-18",,
"USC00362013","DANVILLE, PA US","1965-03-19",,
"USC00362013","DANVILLE, PA US","1965-03-20",,
"USC00362013","DANVILLE, PA US","1965-03-21",,
"USC00362013","DANVILLE, PA US","1965-03-22",,
"USC00362013","DANVILLE, PA US","1965-03-23",,
"USC00362013","DANVILLE, PA US","1965-03-24",,
"USC00362013","DANVILLE, PA US","1965-03-25",,
"USC00362013","DANVILLE, PA US","1965-03-26",,
"USC00362013","DANVILLE, PA US","1965-03-27",,
"USC00362013","DANVILLE, PA US","1965-03-28",,
"USC00362013","DANVILLE, PA US","1965-03-29",,
"USC00362013","DANVILLE, PA US","1965-03-30",,
"USC00362013","DANVILLE, PA US","1965-03-31",,
"USC00362013","DANVILLE, PA US","1965-04-01",,
"USC00362013","DANVILLE, PA US","1965-04-02",,
"USC00362013","DANVILLE, PA US","1965-04-03",,
"USC00362013","DANVILLE, PA US","1965-04-04",,
"USC00362013","DANVILLE, PA US","1965-04-05",,
"USC00362013","DANVILLE, PA US","1965-04-06",,
"USC00362013","DANVILLE, PA US","1965-04-07",,
"USC00362013","DANVILLE, PA US","1965-04-08",,
"USC00362013","DANVILLE, PA US","1965-04-09",,
"USC00362013","DANVILLE, PA US","1965-04-10",,
"USC00362013","DANVILLE, PA US","1965-04-11",,
"USC00362013","DANVILLE, PA US","1965-04-12",,
"USC00362013","DANVILLE, PA US","1965-04-13",,
"USC00362013","DANVILLE, PA US","1965-04-14",,
"USC00362013","DANVILLE, PA US","1965-04-15",,
"USC00362013","DANVILLE, PA US","1965-04-16",,
"USC00362013","DANVILLE, PA US","1965-04-17",,
"USC00362013","DANVILLE, PA US","1965-04-18",,
"USC00362013","DANVILLE, PA US","1965-04-19",,
"USC00362013","DANVILLE, PA US","1965-04-20",,
"USC00362013","DANVILLE, PA US","1965-04-21",,
"USC00362013","DANVILLE, PA US","1965-04-22",,
"USC00362013","DANVILLE, PA US","1965-04-23",,
"USC00362013","DANVILLE, PA US","1965-04-24",,
"USC00362013","DANVILLE, PA US","1965-04-25",,
"USC00362013","DANVILLE, PA US","1965-04-26",,
"USC00362013","DANVILLE, PA US","1965-04-27",,
"USC00362013","DANVILLE, PA US","1965-04-28",,
"USC00362013","DANVILLE, PA US","1965-04-29",,
"USC00362013","DANVILLE, PA US","1965-04-30",,
"USC00362013","DANVILLE, PA US","1965-05-01",,
"USC00362013","DANVILLE, PA US","1965-05-02",,
"USC00362013","DANVILLE, PA US","1965-05-03",,
"USC00362013","DANVILLE, PA US","1965-05-04",,
"USC00362013","DANVILLE, PA US","1965-05-05",,
"USC00362013","DANVILLE, PA US","1965-05-06",,
"USC00362013","DANVILLE, PA US","1965-05-07",,
"USC00362013","DANVILLE, PA US","1965-05-08",,
"USC00362013","DANVILLE, PA US","1965-05-09",,
"USC00362013","DANVILLE, PA US","1965-05-10",,
"USC00362013","DANVILLE, PA US","1965-05-11",,
"USC00362013","DANVILLE, PA US","1965-05-12",,
"USC00362013","DANVILLE, PA US","1965-05-13",,
"USC00362013","DANVILLE, PA US","1965-05-14",,
"USC00362013","DANVILLE, PA US","1965-05-15",,
"USC00362013","DANVILLE, PA US","1965-05-16",,
"USC00362013","DANVILLE, PA US","1965-05-17",,
"USC00362013","DANVILLE, PA US","1965-05-18",,
"USC00362013","DANVILLE, PA US","1965-05-19",,
"USC00362013","DANVILLE, PA US","1965-05-20",,
"USC00362013","DANVILLE, PA US","1965-05-21",,
"USC00362013","DANVILLE, PA US","1965-05-22",,
"USC00362013","DANVILLE, PA US","1965-05-23",,
"USC00362013","DANVILLE, PA US","1965-05-24",,
"USC00362013","DANVILLE, PA US","1965-05-25",,
"USC00362013","DANVILLE, PA US","1965-05-26",,
"USC00362013","DANVILLE, PA US","1965-05-27",,
"USC00362013","DANVILLE, PA US","1965-05-28",,
"USC00362013","DANVILLE, PA US","1965-05-29",,
"USC00362013","DANVILLE, PA US","1965-05-30",,
"USC00362013","DANVILLE, PA US","1965-05-31",,
"USC00362013","DANVILLE, PA US","1965-06-01",,
"USC00362013","DANVILLE, PA US","1965-06-02",,
"USC00362013","DANVILLE, PA US","1965-06-03",,
"USC00362013","DANVILLE, PA US","1965-06-04",,
"USC00362013","DANVILLE, PA US","1965-06-05",,
"USC00362013","DANVILLE, PA US","1965-06-06",,
"USC00362013","DANVILLE, PA US","1965-06-07",,
"USC00362013","DANVILLE, PA US","1965-06-08",,
"USC00362013","DANVILLE, PA US","1965-06-09",,
"USC00362013","DANVILLE, PA US","1965-06-10",,
"USC00362013","DANVILLE, PA US","1965-06-11",,
"USC00362013","DANVILLE, PA US","1965-06-12",,
"USC00362013","DANVILLE, PA US","1965-06-13",,
"USC00362013","DANVILLE, PA US","1965-06-14",,
"USC00362013","DANVILLE, PA US","1965-06-15",,
"USC00362013","DANVILLE, PA US","1965-06-16",,
"USC00362013","DANVILLE, PA US","1965-06-17",,
"USC00362013","DANVILLE, PA US","1965-06-18",,
"USC00362013","DANVILLE, PA US","1965-06-19",,
"USC00362013","DANVILLE, PA US","1965-06-20",,
"USC00362013","DANVILLE, PA US","1965-06-21",,
"USC00362013","DANVILLE, PA US","1965-06-22",,
"USC00362013","DANVILLE, PA US","1965-06-23",,
"USC00362013","DANVILLE, PA US","1965-06-24",,
"USC00362013","DANVILLE, PA US","1965-06-25",,
"USC00362013","DANVILLE, PA US","1965-06-26",,
"USC00362013","DANVILLE, PA US","1965-06-27",,
"USC00362013","DANVILLE, PA US","1965-06-28",,
"USC00362013","DANVILLE, PA US","1965-06-29",,
"USC00362013","DANVILLE, PA US","1965-06-30",,
"USC00362013","DANVILLE, PA US","1965-07-01",,
"USC00362013","DANVILLE, PA US","1965-07-02",,
"USC00362013","DANVILLE, PA US","1965-07-03",,
"USC00362013","DANVILLE, PA US","1965-07-04",,
"USC00362013","DANVILLE, PA US","1965-07-05",,
"USC00362013","DANVILLE, PA US","1965-07-06",,
"USC00362013","DANVILLE, PA US","1965-07-07",,
"USC00362013","DANVILLE, PA US","1965-07-08",,
"USC00362013","DANVILLE, PA US","1965-07-09",,
"USC00362013","DANVILLE, PA US","1965-07-10",,
"USC00362013","DANVILLE, PA US","1965-07-11",,
"USC00362013","DANVILLE, PA US","1965-07-12",,
"USC00362013","DANVILLE, PA US","1965-07-13",,
"USC00362013","DANVILLE, PA US","1965-07-14",,
"USC00362013","DANVILLE, PA US","1965-07-15",,
"USC00362013","DANVILLE, PA US","1965-07-16",,
"USC00362013","DANVILLE, PA US","1965-07-17",,
"USC00362013","DANVILLE, PA US","1965-07-18",,
"USC00362013","DANVILLE, PA US","1965-07-19",,
"USC00362013","DANVILLE, PA US","1965-07-20",,
"USC00362013","DANVILLE, PA US","1965-07-21",,
"USC00362013","DANVILLE, PA US","1965-07-22",,
"USC00362013","DANVILLE, PA US","1965-07-23",,
"USC00362013","DANVILLE, PA US","1965-07-24",,
"USC00362013","DANVILLE, PA US","1965-07-25",,
"USC00362013","DANVILLE, PA US","1965-07-26",,
"USC00362013","DANVILLE, PA US","1965-07-27",,
"USC00362013","DANVILLE, PA US","1965-07-28",,
"USC00362013","DANVILLE, PA US","1965-07-29",,
"USC00362013","DANVILLE, PA US","1965-07-30",,
"USC00362013","DANVILLE, PA US","1965-07-31",,
"USC00362013","DANVILLE, PA US","1965-08-01",,
"USC00362013","DANVILLE, PA US","1965-08-02",,
"USC00362013","DANVILLE, PA US","1965-08-03",,
"USC00362013","DANVILLE, PA US","1965-08-04",,
"USC00362013","DANVILLE, PA US","1965-08-05",,
"USC00362013","DANVILLE, PA US","1965-08-06",,
"USC00362013","DANVILLE, PA US","1965-08-07",,
"USC00362013","DANVILLE, PA US","1965-08-08",,
"USC00362013","DANVILLE, PA US","1965-08-09",,
"USC00362013","DANVILLE, PA US","1965-08-10",,
"USC00362013","DANVILLE, PA US","1965-08-11",,
"USC00362013","DANVILLE, PA US","1965-08-12",,
"USC00362013","DANVILLE, PA US","1965-08-13",,
"USC00362013","DANVILLE, PA US","1965-08-14",,
"USC00362013","DANVILLE, PA US","1965-08-15",,
"USC00362013","DANVILLE, PA US","1965-08-16",,
"USC00362013","DANVILLE, PA US","1965-08-17",,
"USC00362013","DANVILLE, PA US","1965-08-18",,
"USC00362013","DANVILLE, PA US","1965-08-19",,
"USC00362013","DANVILLE, PA US","1965-08-20",,
"USC00362013","DANVILLE, PA US","1965-08-21",,
"USC00362013","DANVILLE, PA US","1965-08-22",,
"USC00362013","DANVILLE, PA US","1965-08-23",,
"USC00362013","DANVILLE, PA US","1965-08-24",,
"USC00362013","DANVILLE, PA US","1965-08-25",,
"USC00362013","DANVILLE, PA US","1965-08-26",,
"USC00362013","DANVILLE, PA US","1965-08-27",,
"USC00362013","DANVILLE, PA US","1965-08-28",,
"USC00362013","DANVILLE, PA US","1965-08-29",,
"USC00362013","DANVILLE, PA US","1965-08-30",,
"USC00362013","DANVILLE, PA US","1965-08-31",,
"USC00362013","DANVILLE, PA US","1965-09-01",,
"USC00362013","DANVILLE, PA US","1965-09-02",,
"USC00362013","DANVILLE, PA US","1965-09-03",,
"USC00362013","DANVILLE, PA US","1965-09-04",,
"USC00362013","DANVILLE, PA US","1965-09-05",,
"USC00362013","DANVILLE, PA US","1965-09-06",,
"USC00362013","DANVILLE, PA US","1965-09-07",,
"USC00362013","DANVILLE, PA US","1965-09-08",,
"USC00362013","DANVILLE, PA US","1965-09-09",,
"USC00362013","DANVILLE, PA US","1965-09-10",,
"USC00362013","DANVILLE, PA US","1965-09-11",,
"USC00362013","DANVILLE, PA US","1965-09-12",,
"USC00362013","DANVILLE, PA US","1965-09-13",,
"USC00362013","DANVILLE, PA US","1965-09-14",,
"USC00362013","DANVILLE, PA US","1965-09-15",,
"USC00362013","DANVILLE, PA US","1965-09-16",,
"USC00362013","DANVILLE, PA US","1965-09-17",,
"USC00362013","DANVILLE, PA US","1965-09-18",,
"USC00362013","DANVILLE, PA US","1965-09-19",,
"USC00362013","DANVILLE, PA US","1965-09-20",,
"USC00362013","DANVILLE, PA US","1965-09-21",,
"USC00362013","DANVILLE, PA US","1965-09-22",,
"USC00362013","DANVILLE, PA US","1965-09-23",,
"USC00362013","DANVILLE, PA US","1965-09-24",,
"USC00362013","DANVILLE, PA US","1965-09-25",,
"USC00362013","DANVILLE, PA US","1965-09-26",,
"USC00362013","DANVILLE, PA US","1965-09-27",,
"USC00362013","DANVILLE, PA US","1965-09-28",,
"USC00362013","DANVILLE, PA US","1965-09-29",,
"USC00362013","DANVILLE, PA US","1965-09-30",,
"USC00362013","DANVILLE, PA US","1965-10-01",,
"USC00362013","DANVILLE, PA US","1965-10-02",,
"USC00362013","DANVILLE, PA US","1965-10-03",,
"USC00362013","DANVILLE, PA US","1965-10-04",,
"USC00362013","DANVILLE, PA US","1965-10-05",,
"USC00362013","DANVILLE, PA US","1965-10-06",,
"USC00362013","DANVILLE, PA US","1965-10-07",,
"USC00362013","DANVILLE, PA US","1965-10-08",,
"USC00362013","DANVILLE, PA US","1965-10-09",,
"USC00362013","DANVILLE, PA US","1965-10-10",,
"USC00362013","DANVILLE, PA US","1965-10-11",,
"USC00362013","DANVILLE, PA US","1965-10-12",,
"USC00362013","DANVILLE, PA US","1965-10-13",,
"USC00362013","DANVILLE, PA US","1965-10-14",,
"USC00362013","DANVILLE, PA US","1965-10-15",,
"USC00362013","DANVILLE, PA US","1965-10-16",,
"USC00362013","DANVILLE, PA US","1965-10-17",,
"USC00362013","DANVILLE, PA US","1965-10-18",,
"USC00362013","DANVILLE, PA US","1965-10-19",,
"USC00362013","DANVILLE, PA US","1965-10-20",,
"USC00362013","DANVILLE, PA US","1965-10-21",,
"USC00362013","DANVILLE, PA US","1965-10-22",,
"USC00362013","DANVILLE, PA US","1965-10-23",,
"USC00362013","DANVILLE, PA US","1965-10-24",,
"USC00362013","DANVILLE, PA US","1965-10-25",,
"USC00362013","DANVILLE, PA US","1965-10-26",,
"USC00362013","DANVILLE, PA US","1965-10-27",,
"USC00362013","DANVILLE, PA US","1965-10-28",,
"USC00362013","DANVILLE, PA US","1965-10-29",,
"USC00362013","DANVILLE, PA US","1965-10-30",,
"USC00362013","DANVILLE, PA US","1965-10-31",,
"USC00362013","DANVILLE, PA US","1965-11-01",,
"USC00362013","DANVILLE, PA US","1965-11-02",,
"USC00362013","DANVILLE, PA US","1965-11-03",,
"USC00362013","DANVILLE, PA US","1965-11-04",,
"USC00362013","DANVILLE, PA US","1965-11-05",,
"USC00362013","DANVILLE, PA US","1965-11-06",,
"USC00362013","DANVILLE, PA US","1965-11-07",,
"USC00362013","DANVILLE, PA US","1965-11-08",,
"USC00362013","DANVILLE, PA US","1965-11-09",,
"USC00362013","DANVILLE, PA US","1965-11-10",,
"USC00362013","DANVILLE, PA US","1965-11-11",,
"USC00362013","DANVILLE, PA US","1965-11-12",,
"USC00362013","DANVILLE, PA US","1965-11-13",,
"USC00362013","DANVILLE, PA US","1965-11-14",,
"USC00362013","DANVILLE, PA US","1965-11-15",,
"USC00362013","DANVILLE, PA US","1965-11-16",,
"USC00362013","DANVILLE, PA US","1965-11-17",,
"USC00362013","DANVILLE, PA US","1965-11-18",,
"USC00362013","DANVILLE, PA US","1965-11-19",,
"USC00362013","DANVILLE, PA US","1965-11-20",,
"USC00362013","DANVILLE, PA US","1965-11-21",,
"USC00362013","DANVILLE, PA US","1965-11-22",,
"USC00362013","DANVILLE, PA US","1965-11-23",,
"USC00362013","DANVILLE, PA US","1965-11-24",,
"USC00362013","DANVILLE, PA US","1965-11-25",,
"USC00362013","DANVILLE, PA US","1965-11-26",,
"USC00362013","DANVILLE, PA US","1965-11-27",,
"USC00362013","DANVILLE, PA US","1965-11-28",,
"USC00362013","DANVILLE, PA US","1965-11-29",,
"USC00362013","DANVILLE, PA US","1965-11-30",,
"USC00362013","DANVILLE, PA US","1965-12-01",,
"USC00362013","DANVILLE, PA US","1965-12-02",,
"USC00362013","DANVILLE, PA US","1965-12-03",,
"USC00362013","DANVILLE, PA US","1965-12-04",,
"USC00362013","DANVILLE, PA US","1965-12-05",,
"USC00362013","DANVILLE, PA US","1965-12-06",,
"USC00362013","DANVILLE, PA US","1965-12-07",,
"USC00362013","DANVILLE, PA US","1965-12-08",,
"USC00362013","DANVILLE, PA US","1965-12-09",,
"USC00362013","DANVILLE, PA US","1965-12-10",,
"USC00362013","DANVILLE, PA US","1965-12-11",,
"USC00362013","DANVILLE, PA US","1965-12-12",,
"USC00362013","DANVILLE, PA US","1965-12-13",,
"USC00362013","DANVILLE, PA US","1965-12-14",,
"USC00362013","DANVILLE, PA US","1965-12-15",,
"USC00362013","DANVILLE, PA US","1965-12-16",,
"USC00362013","DANVILLE, PA US","1965-12-17",,
"USC00362013","DANVILLE, PA US","1965-12-18",,
"USC00362013","DANVILLE, PA US","1965-12-19",,
"USC00362013","DANVILLE, PA US","1965-12-20",,
"USC00362013","DANVILLE, PA US","1965-12-21",,
